,id,corpus_id,incipit,cantus_id,mode,finalis,differentia,siglum,position,folio,sequence,marginalia,cao_concordances,feast_id,genre_id,office_id,source_id,melody_id,drupal_path,full_text,full_text_manuscript,volpiano,notes,dataset_name,dataset_idx,image_link
2558,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,I-BGc : MA 239 (Gamma III.18),,027r,,,,feast_0473,genre_in,,http://musmed.eu/source/8805,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/62/mode/1up
2559,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,I-BGc : MA 239 (Gamma III.18),,027v,,,,feast_0473,genre_in,,http://musmed.eu/source/8805,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3903#page/62/mode/1up
2561,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,V-CVbav : Vat.lat.05319,,034v,,,,feast_0473,genre_in,,http://musmed.eu/source/14915,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.5319/76
2562,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,V-CVbav : Vat.lat.04770,,019v,,,,feast_0473,genre_in,,http://musmed.eu/source/29524,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://digi.vatlib.it/view/MSS_Vat.lat.4770/42
2563,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,GB-Lbl : Egerton 0857,,013r,,,,feast_0473,genre_in,,http://musmed.eu/source/29583,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://manuscrits-france-angleterre.org/view3if/pl/ark:/81055/vdc_100056033061.0x000001/f32
2564,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,CH-SGs : Cod 0340,,079,,,,feast_0473,genre_in,,http://musmed.eu/source/14274,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/en/csg/0340/79/0/Sequence-487
2565,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,F-Pn : NAL 01414,,012v,,,,feast_0473,genre_in,,http://musmed.eu/source/28426,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b525113345/f30.image
2571,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : Ms Lat 18010,,006r,,,,feast_0473,genre_in,,http://musmed.eu/source/13514,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262769/f15.image
2572,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-B : Ms mus 40078,,034r,,,,feast_0473,genre_in,,http://musmed.eu/source/8817,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://digital.staatsbibliothek-berlin.de/werkansicht?PPN=PPN782404677&PHYSID=PHYS_0071&DMDID=DMDLOG_0001
2573,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-G : Ms 0084 (Ms. 395 Rés.),,103r,,,,feast_0473,genre_in,,http://musmed.eu/source/10075,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://pagella.bm-grenoble.fr/img-viewer/Ms/Ms0395/viewer.html?base=BMG&np=B381856103_Ms0395A01.jpg&ns=B381856103_Ms0395B103r.jpg
2574,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,F-Pn : Ms Lat 00903,,029v,,,,feast_0473,genre_in,,http://musmed.eu/source/13022,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b10506538t/f76.image
2575,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : Ms Lat 09436,,24r,,,,feast_0473,genre_in,,http://musmed.eu/source/15586,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b105511278/f51.image
2577,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,I-BGc : MA 150 (Psi III.8),,014r,,,,feast_0473,genre_in,,http://musmed.eu/source/41838,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.bdl.servizirl.it/bdl/bookreader/index.html?path=fe&cdOggetto=3862#page/33/mode/1up
2578,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-KNd : Ms 1001b,,034v,,,,feast_0473,genre_in,,http://musmed.eu/source/11493,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://www.ceec.uni-koeln.de/ceec-cgi/kleioc/0010/exec/pagemed/%22kn28-1001b_068.jpg%22/segment/%22body%22
2580,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,GB-Lbl : Harley 4951,,157r,,,,feast_0473,genre_in,,http://musmed.eu/source/29527,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://www.bl.uk/manuscripts/Viewer.aspx?ref=harley_ms_4951_f157r
2581,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,CH-SGs : Cod 0338,,100,,,,feast_0473,genre_in,,http://musmed.eu/source/14272,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/en/csg/0338/100/0/Sequence-485
2582,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,V-CVbav : Archivio di San Pietro F.22,,014v,,,,feast_0473,genre_in,,http://musmed.eu/source/14749,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://digi.vatlib.it/view/MSS_Arch.Cap.S.Pietro.F.22/28
2584,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,CH-SGs : Cod 0374,,042,,,,feast_0473,genre_in,,http://musmed.eu/source/14286,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/en/csg/0374/42/0/Sequence-508
2586,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-W : Cod Guelf Helmst 1008,,047v,,,,feast_0473,genre_in,,http://musmed.eu/source/15154,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://diglib.hab.de/mss/1008-helmst/start.htm?image=00098
2587,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : NAL 01235,,039r,,,,feast_0473,genre_in,,http://musmed.eu/source/13534,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f89.image
2589,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-SOM : Ms 0252,,032v,,,,feast_0473,genre_in,,http://musmed.eu/source/14203,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/iiif/18074/canvas/canvas-1490349/view
2591,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : NAL 01890,,001r,,,,feast_0473,genre_in,,http://musmed.eu/source/13550,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8426272n/f9.item.zoom#
2592,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : Ms Lat 00833,,020r,,,,feast_0473,genre_in,,http://musmed.eu/source/13007,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84323061/f47.item.zoom
2593,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-NS : Ms 0004,,017v,,,,feast_0473,genre_in,,http://musmed.eu/source/12600,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b100158551/f38.image
2594,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : Ms Lat 17307,,034r,,,,feast_0473,genre_in,,http://musmed.eu/source/13489,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84262643/f73.item.zoom
2595,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,"D-HEu : Cod. Sal. X,007",,017r,,,,feast_0473,genre_in,,http://musmed.eu/source/17266,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://digi.ub.uni-heidelberg.de/diglit/salX7/00035/image
2596,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,A-Gu : Ms 0807,,039r,,,,feast_0473,genre_in,,http://musmed.eu/source/10059,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://unipub.uni-graz.at/obvugrscript/content/zoom/5564662
2597,,,Circumdederunt me *,g00631,,,,D-BAa : Msc Lit 007,,016v,,,,feast_0473,genre_in,,http://musmed.eu/source/8678,,,Circumdederunt me *,,,,,,https://www.bavarikon.de/object/bav:SBB-KHB-00000SBB00000129?cq=&p=35
2600,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,CH-SGs : Cod 0375,,68,,,,feast_0473,genre_in,,http://musmed.eu/source/14287,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/en/csg/0375/68/0/
2601,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Togs : Ms 001,,050r,,,,feast_0473,genre_in,,http://musmed.eu/source/103078,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/iiif/31976/canvas/canvas-2795880/view
2602,,,Circumdederunt me gemitus *,g00631,,,,F-Togs : Ms 001,,327r,,,,feast_1387,genre_in,,http://musmed.eu/source/103078,,,Circumdederunt me gemitus *,,,,,,https://bvmm.irht.cnrs.fr/iiif/31976/canvas/canvas-2796158/view
2605,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-Kl : Theol. quart 0015,,035v,,,,feast_0473,genre_in,,http://musmed.eu/source/11376,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://orka.bibliothek.uni-kassel.de/viewer/image/1318578645716/39/
2606,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pn : Ms Lat 00904,,037r,,,,feast_0473,genre_in,,http://musmed.eu/source/13023,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b84324657/f83.image
2607,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,US-Baw : W.0011,,038r,,,,feast_0473,genre_in,,http://musmed.eu/source/8646,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://manuscripts.thewalters.org/viewer.php?id=W.11#page/79
2608,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pa : Ms 0197,,015r,,,,feast_0473,genre_in,,http://musmed.eu/source/98760,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b52510789n/f39.item.zoom
2611,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-Pm : Ms 0384,,029v,,,,feast_0473,genre_in,,http://musmed.eu/source/15589,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://mazarinum.bibliotheque-mazarine.fr/viewer/17856/?offset=#page=64&viewer=picture&o=&n=0&q=
2614,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-AUT : Ms S 0010 (8*),,054r,,,,feast_0473,genre_in,,http://musmed.eu/source/8573,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/iiif/21559/canvas/canvas-1937923/view
2615,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,CH-ROM : Ms. liturg. FiD 5,,012r,,,,feast_0473,genre_in,,http://musmed.eu/source/97795,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/en/fdr/0005/1r
2616,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-DS : Hs 0545,,014r,,,,feast_0473,genre_in,,http://musmed.eu/source/9518,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://tudigit.ulb.tu-darmstadt.de/show/Hs-545/0027/image
2617,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,NL-Uu : Hs. 0415,,028r,,,,feast_0473,genre_in,,http://musmed.eu/source/15626,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulacione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://objects.library.uu.nl/reader/index.php?obj=1874-339013&lan=en#page//70/47/83/70478304345819549610824571286496253002.jpg/mode/1up
2618,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-SEm : Ms 018,,0028,,,,feast_0473,genre_in,,http://musmed.eu/source/20281,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/mirador/index.php?manifest=https://bvmm.irht.cnrs.fr/iiif/24791/manifest
2619,,,Circumdederunt me gemitus mo[rtis d] ,g00631,,,,V-CVbav : Ross.0076,,027v,,,,feast_0473,genre_in,,http://musmed.eu/source/98746,,,Circumdederunt me gemitus mo[rtis d]olores inferni circum[dederunt me et in tribulati]one mea in[vocavi dominum et exaudivi]t de [templo sancto suo] vocem meam,,,,,,https://digi.vatlib.it/view/MSS_Ross.76/66
2620,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-CA : Ms 0061 (62),,036r,,,,feast_0473,genre_in,,http://musmed.eu/source/9071,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/consult/consult.php?mode=ecran&panier=false&reproductionId=19290&VUE_ID=1708874&carouselThere=false&nbVignettes=4x3&page=4&angle=0&zoom=moyen&tailleReelle=
2621,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,F-CA : Ms 0075 (76),,051r,,,,feast_0473,genre_in,,http://musmed.eu/source/9073,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://bvmm.irht.cnrs.fr/iiif/32304/canvas/canvas-2842035/view
2622,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,vb = 5,,,D-LEu : Ms Thomas 391,,029r,,,,feast_0473,genre_in,,http://musmed.eu/source/138221,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,http://universalviewer.io/uv.html?manifest=https%3A//iiif.ub.uni-leipzig.de/0000032952/manifest.json#?c=0&m=0&s=0&cv=84&xywh=-5613%2C0%2C14968%2C5615
2623,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,CH-Cobodmer : C 0074,,034r,,,,feast_0473,genre_in,,http://musmed.eu/source/9492,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://www.e-codices.unifr.ch/de/fmb/cb-0074/34r/0/Sequence-825
2625,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,B-Br : II 3823,,030v,,,,feast_0473,genre_in,,http://musmed.eu/source/29526,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://services4.libis.be/mirador/index.html?json=617809c7ea4d3
2627,,,Circumdederunt *,g00631,,,,D-BAa : Msc Lit 005,,189r,,,,feast_0473,genre_in,,http://musmed.eu/source/8676,,,Circumdederunt *,,,,,,https://www.bavarikon.de/object/SBB-KHB-00000SBB00000127?cq=&p=382
2629,,,Circumdederunt me *,g00631,5g,,,F-Pn : NAL 01235,,144v,,,,,genre_in,,http://musmed.eu/source/13534,,,Circumdederunt me *,,,,,,https://gallica.bnf.fr/ark:/12148/btv1b8432301z/f300.item
2632,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,,,,D-BAa : Msc Lit 006,,017r,,,,feast_0473,genre_in,,http://musmed.eu/source/8677,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://nbn-resolving.org/urn:nbn:de:bvb:22-msc.lit.6-3#0037
2634,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,A-KN : Cod 0073,,017r,,,,feast_0473,genre_in,,http://musmed.eu/source/17327,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://manuscripta.at/diglit/AT5000-73/0037
2635,,,Circumdederunt me gemitus mortis dolores inferni ,g00631,5,,,GB-Dru : Cosin V.V.6,,040r,,,,feast_0473,genre_in,,http://musmed.eu/source/15574,,,Circumdederunt me gemitus mortis dolores inferni circumdederunt me et in tribulatione mea invocavi Dominum et exaudivit de templo sancto suo vocem meam,,,,,,https://iiif.durham.ac.uk/index.html?manifest=t1mp2676v52p&canvas=t1tfx719m86m
